,Month,Day,Hour,331111,325110,324110,322130,322121,311221,325199,325311,322110,325181,327410,212391,325211,325193
1350,2,1,6,1,0.7621441999999999,0.79458535,1,1,0.73333335,0.78019404,0.71133333,1,1,1,1,0.7186667,0.7361901
1351,2,1,7,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1352,2,1,8,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1353,2,1,9,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1354,2,1,10,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1355,2,1,11,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1356,2,1,12,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1357,2,1,13,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1358,2,1,14,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1359,2,1,15,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1360,2,1,16,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1361,2,1,17,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1362,2,1,18,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1363,2,1,19,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1364,2,1,20,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1365,2,1,21,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.7186667,0.74389446
1366,2,1,22,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.45733333,0.74389446
1367,2,1,23,1,0.76582974,0.7994262,1,1,0.73333335,0.7956384,0.71133333,1,1,1,1,0.196,0.74389446
1368,2,2,0,1,0.7621441999999999,0.79458535,1,1,0.46666667,0.78019404,0.45266667,1,1,1,1,0.196,0.7361901
1369,2,2,1,1,0.7584586999999999,0.7897445,1,1,0.2,0.76474965,0.194,1,1,1,1,0.196,0.72848564
1370,2,2,2,1,0.7547731,0.78490365,1,1,0.2,0.7493053000000001,0.194,1,1,1,1,0.196,0.72078127
1371,2,2,3,1,0.7547731,0.78490365,1,1,0.2,0.7493053000000001,0.194,1,1,1,1,0.196,0.72078127
1372,2,2,4,1,0.7547731,0.78490365,1,1,0.2,0.7493053000000001,0.194,1,1,1,1,0.196,0.72078127
1373,2,2,5,1,0.7584586999999999,0.7897445,1,1,0.46666667,0.76474965,0.45266667,1,1,1,1,0.45733333,0.72848564
1374,2,2,6,1,0.7621441999999999,0.79458535,1,1,0.73333335,0.78019404,0.71133333,1,1,1,1,0.7186667,0.7361901
1375,2,2,7,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1376,2,2,8,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1377,2,2,9,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1378,2,2,10,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1379,2,2,11,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1380,2,2,12,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1381,2,2,13,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1382,2,2,14,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1383,2,2,15,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1384,2,2,16,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1385,2,2,17,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1386,2,2,18,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1387,2,2,19,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1388,2,2,20,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1389,2,2,21,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.7186667,0.74389446
1390,2,2,22,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.45733333,0.74389446
1391,2,2,23,1,0.76582974,0.7994262,1,1,0.73333335,0.7956384,0.71133333,1,1,1,1,0.196,0.74389446
1392,2,3,0,1,0.7621441999999999,0.79458535,1,1,0.46666667,0.78019404,0.45266667,1,1,1,1,0.196,0.7361901
1393,2,3,1,1,0.7584586999999999,0.7897445,1,1,0.2,0.76474965,0.194,1,1,1,1,0.196,0.72848564
1394,2,3,2,1,0.7547731,0.78490365,1,1,0.2,0.7493053000000001,0.194,1,1,1,1,0.196,0.72078127
1395,2,3,3,1,0.7547731,0.78490365,1,1,0.2,0.7493053000000001,0.194,1,1,1,1,0.196,0.72078127
1396,2,3,4,1,0.7547731,0.78490365,1,1,0.2,0.7493053000000001,0.194,1,1,1,1,0.196,0.72078127
1397,2,3,5,1,0.7584586999999999,0.7897445,1,1,0.46666667,0.76474965,0.45266667,1,1,1,1,0.45733333,0.72848564
1398,2,3,6,1,0.7621441999999999,0.79458535,1,1,0.73333335,0.78019404,0.71133333,1,1,1,1,0.7186667,0.7361901
1399,2,3,7,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1400,2,3,8,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1401,2,3,9,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1402,2,3,10,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1403,2,3,11,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1404,2,3,12,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1405,2,3,13,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1406,2,3,14,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1407,2,3,15,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1408,2,3,16,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1409,2,3,17,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1410,2,3,18,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1411,2,3,19,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1412,2,3,20,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.98,0.74389446
1413,2,3,21,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.7186667,0.74389446
1414,2,3,22,1,0.76582974,0.7994262,1,1,1.0,0.7956384,0.97,1,1,1,1,0.45733333,0.74389446
1415,2,3,23,1,0.76582974,0.7994262,1,1,0.73333335,0.7956384,0.71133333,1,1,1,1,0.196,0.74389446
1416,3,4,0,1,0.7621441999999999,0.753128,1,1,0.46666667,0.7757377,0.45266667,1,1,1,1,0.196,0.7534504
1417,3,4,1,1,0.7584586999999999,0.7476085,1,1,0.2,0.7636312,0.194,1,1,1,1,0.196,0.74436444
1418,3,4,2,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1419,3,4,3,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1420,3,4,4,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1421,3,4,5,1,0.7584586999999999,0.7476085,1,1,0.46666667,0.7636312,0.45266667,1,1,1,1,0.45733333,0.74436444
1422,3,4,6,1,0.7621441999999999,0.753128,1,1,0.73333335,0.7757377,0.71133333,1,1,1,1,0.7186667,0.7534504
1423,3,4,7,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1424,3,4,8,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1425,3,4,9,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1426,3,4,10,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1427,3,4,11,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1428,3,4,12,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1429,3,4,13,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1430,3,4,14,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1431,3,4,15,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1432,3,4,16,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1433,3,4,17,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1434,3,4,18,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1435,3,4,19,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1436,3,4,20,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1437,3,4,21,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.7186667,0.7625363000000001
1438,3,4,22,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.45733333,0.7625363000000001
1439,3,4,23,1,0.76582974,0.75864756,1,1,0.73333335,0.78784424,0.71133333,1,1,1,1,0.196,0.7625363000000001
1440,3,5,0,1,0.76038814,0.7531925,1,1,0.46666667,0.77680916,0.45266667,1,1,1,1,0.196,0.75375116
1441,3,5,1,1,0.75494653,0.74773747,1,1,0.2,0.7657741,0.194,1,1,1,1,0.196,0.7449661
1442,3,5,2,1,0.7495049,0.7422824,1,1,0.2,0.754739,0.194,1,1,1,1,0.196,0.73618096
1443,3,5,3,1,0.7495049,0.7422824,1,1,0.2,0.754739,0.194,1,1,1,1,0.196,0.73618096
1444,3,5,4,1,0.7495049,0.7422824,1,1,0.2,0.754739,0.194,1,1,1,1,0.196,0.73618096
1445,3,5,5,1,0.75735694,0.7461668,1,1,0.2,0.7686083,0.45266667,1,1,1,1,0.196,0.74322474
1446,3,5,6,1,0.76520896,0.75005126,1,1,0.2,0.7824776,0.71133333,1,1,1,1,0.196,0.75026846
1447,3,5,7,1,0.773061,0.7539357,1,1,0.46666667,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1448,3,5,8,1,0.773061,0.7539357,1,1,0.73333335,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1449,3,5,9,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1450,3,5,10,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1451,3,5,11,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1452,3,5,12,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1453,3,5,13,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1454,3,5,14,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1455,3,5,15,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1456,3,5,16,1,0.773061,0.7539357,1,1,1.0,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1457,3,5,17,1,0.773061,0.7539357,1,1,0.73333335,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1458,3,5,18,1,0.773061,0.7539357,1,1,0.46666667,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1459,3,5,19,1,0.773061,0.7539357,1,1,0.2,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1460,3,5,20,1,0.773061,0.7539357,1,1,0.2,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1461,3,5,21,1,0.773061,0.7539357,1,1,0.2,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1462,3,5,22,1,0.773061,0.7539357,1,1,0.2,0.7963469,0.97,1,1,1,1,0.196,0.75731224
1463,3,5,23,1,0.773061,0.7539357,1,1,0.2,0.78138685,0.71133333,1,1,1,1,0.196,0.75731224
1464,3,6,0,1,0.76443326,0.7491365,1,1,0.2,0.7664268,0.45266667,1,1,1,1,0.196,0.75127476
1465,3,6,1,1,0.7558056,0.7443373000000001,1,1,0.2,0.75146675,0.194,1,1,1,1,0.196,0.74523723
1466,3,6,2,1,0.74717796,0.73953813,1,1,0.2,0.75146675,0.194,1,1,1,1,0.196,0.73919976
1467,3,6,3,1,0.74717796,0.73953813,1,1,0.2,0.75146675,0.194,1,1,1,1,0.196,0.73919976
1468,3,6,4,1,0.74717796,0.73953813,1,1,0.2,0.75146675,0.194,1,1,1,1,0.196,0.73919976
1469,3,6,5,1,0.75334024,0.7437388,1,1,0.2,0.7668590999999999,0.194,1,1,1,1,0.196,0.7478128
1470,3,6,6,1,0.75950253,0.7479394,1,1,0.2,0.7822515,0.194,1,1,1,1,0.196,0.7564259
1471,3,6,7,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.45266667,1,1,1,1,0.196,0.76503897
1472,3,6,8,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.71133333,1,1,1,1,0.196,0.76503897
1473,3,6,9,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1474,3,6,10,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1475,3,6,11,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1476,3,6,12,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1477,3,6,13,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1478,3,6,14,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1479,3,6,15,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1480,3,6,16,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.97,1,1,1,1,0.196,0.76503897
1481,3,6,17,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.71133333,1,1,1,1,0.196,0.76503897
1482,3,6,18,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.45266667,1,1,1,1,0.196,0.76503897
1483,3,6,19,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.194,1,1,1,1,0.196,0.76503897
1484,3,6,20,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.194,1,1,1,1,0.196,0.76503897
1485,3,6,21,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.194,1,1,1,1,0.196,0.76503897
1486,3,6,22,1,0.76566476,0.75214005,1,1,0.2,0.7976438,0.194,1,1,1,1,0.196,0.76503897
1487,3,6,23,1,0.74717796,0.73953813,1,1,0.2,0.75146675,0.194,1,1,1,1,0.196,0.73919976
1488,3,0,0,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1489,3,0,1,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1490,3,0,2,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1491,3,0,3,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1492,3,0,4,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1493,3,0,5,1,0.7584586999999999,0.7476085,1,1,0.46666667,0.7636312,0.45266667,1,1,1,1,0.45733333,0.74436444
1494,3,0,6,1,0.7621441999999999,0.753128,1,1,0.73333335,0.7757377,0.71133333,1,1,1,1,0.7186667,0.7534504
1495,3,0,7,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1496,3,0,8,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1497,3,0,9,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1498,3,0,10,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1499,3,0,11,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1500,3,0,12,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1501,3,0,13,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1502,3,0,14,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1503,3,0,15,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1504,3,0,16,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1505,3,0,17,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1506,3,0,18,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1507,3,0,19,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1508,3,0,20,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1509,3,0,21,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.7186667,0.7625363000000001
1510,3,0,22,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.45733333,0.7625363000000001
1511,3,0,23,1,0.76582974,0.75864756,1,1,0.73333335,0.78784424,0.71133333,1,1,1,1,0.196,0.7625363000000001
1512,3,1,0,1,0.7621441999999999,0.753128,1,1,0.46666667,0.7757377,0.45266667,1,1,1,1,0.196,0.7534504
1513,3,1,1,1,0.7584586999999999,0.7476085,1,1,0.2,0.7636312,0.194,1,1,1,1,0.196,0.74436444
1514,3,1,2,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1515,3,1,3,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1516,3,1,4,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1517,3,1,5,1,0.7584586999999999,0.7476085,1,1,0.46666667,0.7636312,0.45266667,1,1,1,1,0.45733333,0.74436444
1518,3,1,6,1,0.7621441999999999,0.753128,1,1,0.73333335,0.7757377,0.71133333,1,1,1,1,0.7186667,0.7534504
1519,3,1,7,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1520,3,1,8,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1521,3,1,9,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1522,3,1,10,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1523,3,1,11,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1524,3,1,12,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1525,3,1,13,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1526,3,1,14,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1527,3,1,15,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1528,3,1,16,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1529,3,1,17,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1530,3,1,18,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1531,3,1,19,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1532,3,1,20,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1533,3,1,21,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.7186667,0.7625363000000001
1534,3,1,22,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.45733333,0.7625363000000001
1535,3,1,23,1,0.76582974,0.75864756,1,1,0.73333335,0.78784424,0.71133333,1,1,1,1,0.196,0.7625363000000001
1536,3,2,0,1,0.7621441999999999,0.753128,1,1,0.46666667,0.7757377,0.45266667,1,1,1,1,0.196,0.7534504
1537,3,2,1,1,0.7584586999999999,0.7476085,1,1,0.2,0.7636312,0.194,1,1,1,1,0.196,0.74436444
1538,3,2,2,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1539,3,2,3,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1540,3,2,4,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1541,3,2,5,1,0.7584586999999999,0.7476085,1,1,0.46666667,0.7636312,0.45266667,1,1,1,1,0.45733333,0.74436444
1542,3,2,6,1,0.7621441999999999,0.753128,1,1,0.73333335,0.7757377,0.71133333,1,1,1,1,0.7186667,0.7534504
1543,3,2,7,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1544,3,2,8,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1545,3,2,9,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1546,3,2,10,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1547,3,2,11,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1548,3,2,12,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1549,3,2,13,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1550,3,2,14,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1551,3,2,15,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1552,3,2,16,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1553,3,2,17,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1554,3,2,18,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1555,3,2,19,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1556,3,2,20,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1557,3,2,21,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.7186667,0.7625363000000001
1558,3,2,22,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.45733333,0.7625363000000001
1559,3,2,23,1,0.76582974,0.75864756,1,1,0.73333335,0.78784424,0.71133333,1,1,1,1,0.196,0.7625363000000001
1560,3,3,0,1,0.7621441999999999,0.753128,1,1,0.46666667,0.7757377,0.45266667,1,1,1,1,0.196,0.7534504
1561,3,3,1,1,0.7584586999999999,0.7476085,1,1,0.2,0.7636312,0.194,1,1,1,1,0.196,0.74436444
1562,3,3,2,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1563,3,3,3,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1564,3,3,4,1,0.7547731,0.7420889,1,1,0.2,0.7515246999999999,0.194,1,1,1,1,0.196,0.7352785
1565,3,3,5,1,0.7584586999999999,0.7476085,1,1,0.46666667,0.7636312,0.45266667,1,1,1,1,0.45733333,0.74436444
1566,3,3,6,1,0.7621441999999999,0.753128,1,1,0.73333335,0.7757377,0.71133333,1,1,1,1,0.7186667,0.7534504
1567,3,3,7,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1568,3,3,8,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1569,3,3,9,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1570,3,3,10,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1571,3,3,11,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1572,3,3,12,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1573,3,3,13,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1574,3,3,14,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
1575,3,3,15,1,0.76582974,0.75864756,1,1,1.0,0.78784424,0.97,1,1,1,1,0.98,0.7625363000000001
